episode,step,reward,epsilon,vehicle_location_edge_id,destination_edge_id,out_lanes,action_chosen,best_choice,q_values,stage,done
340,4,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,10e,"tensor([[-0.0677, -0.0662, -0.0604, -0.0678]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,8w,,pickup,0
340,6,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,,pickup,0
340,7,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",r,5n,"tensor([[-0.0813, -0.0826, -0.0850, -0.0834]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5s,21n,"{'r': '8w', 's': '12s', 'l': '9e', 't': '5n'}",t,5s,"tensor([[-0.0947, -0.1542, -0.0962, -0.0919]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,9,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,5n,"tensor([[-0.0886, -0.0885, -0.0928, -0.0875]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,10,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",s,10e,,pickup,0
340,11,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,8w,"tensor([[-0.0973, -0.0951, -0.0981, -0.0959]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,12,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",s,10e,"tensor([[-0.1190, -0.1166, -0.1175, -0.1188]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,13,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,"tensor([[-0.1000, -0.1013, -0.0984, -0.1012]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,14,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[-0.1252, -0.1248, -0.1219, -0.1258]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,15,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,"tensor([[-0.1122, -0.1101, -0.1066, -0.1116]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,16,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,13s,,pickup,0
340,17,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,8w,"tensor([[-0.1160, -0.1138, -0.1160, -0.1150]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,18,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,"tensor([[-0.1338, -0.1349, -0.1376, -0.1320]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,19,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",t,9e,"tensor([[-0.1291, -0.1295, -0.1313, -0.1266]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,20,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12n,21n,"{'r': '9e', 's': '5n', 'l': '8w', 't': '12s'}",t,12n,"tensor([[-0.1422, -0.1434, -0.1453, -0.1384]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
340,21,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,12s,21n,"{'r': '15w', 's': '19s', 'l': '16e', 't': '12n'}",t,12n,"tensor([[-0.1560, -0.1605, -0.1622, -0.1520]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
341,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,13s,,pickup,0
341,2,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,10e,"tensor([[-0.0584, -0.0357, -0.0363, -0.0502]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
341,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",l,17e,"tensor([[-0.0690, -0.0667, -0.0626, -0.0687]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
341,4,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,10e,"tensor([[-0.0963, -0.1006, -0.0969, -0.0970]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
341,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,"tensor([[-0.0733, -0.0740, -0.0744, -0.0743]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
341,6,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",t,13s,"tensor([[-0.1013, -0.1030, -0.1016, -0.0999]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
341,7,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,17e,21n,"{'r': '21s', 'l': '14n', 't': '17w'}",s,20s,"tensor([[-0.0803, -0.0789, -0.0824, -0.0791]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
341,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,17w,21n,"{'r': '13n', 's': '16w', 'l': '20s', 't': '17e'}",r,21s,"tensor([[-0.0913, -0.1503, -0.0915, -0.0917]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
341,9,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,17e,21n,"{'r': '21s', 'l': '14n', 't': '17w'}",s,16w,"tensor([[-0.0933, -0.0867, -0.0933, -0.0914]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
341,10,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,17w,21n,"{'r': '13n', 's': '16w', 'l': '20s', 't': '17e'}",s,16w,,done,1
342,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9w,"tensor([[-0.0591, -0.0603, -0.0650, -0.0561]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,2,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",s,10e,"tensor([[-0.0580, -0.0411, -0.0455, -0.0488]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9e,"tensor([[-0.0671, -0.0676, -0.0698, -0.0669]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,4,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,13s,"tensor([[-0.0932, -0.0936, -0.0937, -0.0946]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,5n,"tensor([[-0.0736, -0.0752, -0.0788, -0.0764]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,6,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",r,13s,"tensor([[-0.0996, -0.0998, -0.1014, -0.1000]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,7,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,5n,"tensor([[-0.0790, -0.0809, -0.0855, -0.0800]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,"tensor([[-0.1010, -0.1027, -0.1061, -0.0994]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,9,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",t,9e,"tensor([[-0.0840, -0.0863, -0.0892, -0.0833]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,10,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5s,21n,"{'r': '8w', 's': '12s', 'l': '9e', 't': '5n'}",t,5s,"tensor([[-0.1112, -0.1471, -0.1095, -0.1044]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,11,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,9e,,pickup,0
342,12,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[-0.1262, -0.1267, -0.1203, -0.1241]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,13,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,5n,,pickup,0
342,14,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[-0.1250, -0.1264, -0.1231, -0.1255]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,15,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,5n,"tensor([[-0.1096, -0.1107, -0.1114, -0.1100]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,16,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,"tensor([[-0.1286, -0.1297, -0.1321, -0.1269]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,17,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",t,9e,"tensor([[-0.1186, -0.1212, -0.1242, -0.1177]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,18,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5s,21n,"{'r': '8w', 's': '12s', 'l': '9e', 't': '5n'}",t,5s,"tensor([[-0.1340, -0.1379, -0.1384, -0.1322]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,19,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",t,5n,"tensor([[-0.1253, -0.1257, -0.1232, -0.1230]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,20,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5s,21n,"{'r': '8w', 's': '12s', 'l': '9e', 't': '5n'}",t,5s,"tensor([[-0.1504, -0.1557, -0.1518, -0.1485]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
342,21,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,5n,21n,"{'r': '2e', 'l': '1w', 't': '5s'}",l,5s,"tensor([[-0.1384, -0.1427, -0.1379, -0.1385]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",done,1
343,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,6n,"tensor([[-0.0612, -0.0592, -0.0561, -0.0602]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
343,2,0,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",s,10e,"tensor([[-0.0554, -0.0315, -0.0380, -0.0481]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
343,3,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,6s,21n,"{'r': '9w', 's': '13s', 'l': '10e', 't': '6n'}",l,2w,"tensor([[-0.0911, -0.1471, -0.0897, -0.0904]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
343,4,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,6n,21n,"{'r': '3e', 'l': '2w', 't': '6s'}",t,6n,"tensor([[-0.0667, -0.0664, -0.0718, -0.0630]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
343,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,3e,21n,"{'r': '7s', 't': '3w'}",t,6s,"tensor([[-0.0940, -0.1514, -0.0951, -0.0875]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
343,6,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,3w,21n,"{'s': '2w', 'l': '6s', 't': '3e'}",l,6s,,done,1
344,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",r,13s,,pickup,0
344,2,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",l,6n,"tensor([[-0.0590, -0.0459, -0.0451, -0.0481]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",l,17e,"tensor([[-0.0703, -0.0702, -0.0640, -0.0706]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,4,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",r,10e,,pickup,0
344,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",r,16w,"tensor([[-0.0714, -0.0727, -0.0786, -0.0750]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,6,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,6n,"tensor([[-0.0973, -0.0957, -0.1017, -0.0969]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,7,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",s,20s,"tensor([[-0.0814, -0.0784, -0.0848, -0.0790]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",s,6n,"tensor([[-0.1106, -0.1048, -0.1074, -0.1050]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,9,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13n,21n,"{'r': '10e', 's': '6n', 'l': '9w', 't': '13s'}",t,13n,"tensor([[-0.0918, -0.0905, -0.0916, -0.0894]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,10,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,13s,21n,"{'r': '16w', 's': '20s', 'l': '17e', 't': '13n'}",t,13s,"tensor([[-0.1142, -0.1141, -0.1135, -0.1130]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,11,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",r,16w,"tensor([[-0.0973, -0.0992, -0.1013, -0.0995]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,12,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,20n,21n,"{'r': '17e', 's': '13n', 'l': '16w', 't': '20s'}",r,23w,"tensor([[-0.1027, -0.1545, -0.1127, -0.1105]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,13,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",r,17e,"tensor([[-0.1250, -0.1280, -0.1291, -0.1257]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,14,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,20n,21n,"{'r': '17e', 's': '13n', 'l': '16w', 't': '20s'}",r,23w,"tensor([[-0.1085, -0.1627, -0.1131, -0.1115]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,15,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",r,17e,,pickup,0
344,16,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,20n,21n,"{'r': '17e', 's': '13n', 'l': '16w', 't': '20s'}",l,24e,"tensor([[-0.1153, -0.1657, -0.1113, -0.1151]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,17,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",l,16w,"tensor([[-0.1398, -0.1377, -0.1307, -0.1343]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,18,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,20n,21n,"{'r': '17e', 's': '13n', 'l': '16w', 't': '20s'}",r,23w,,pickup,0
344,19,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,20s,21n,"{'r': '23w', 'l': '24e', 't': '20n'}",t,20s,,pickup,0
344,20,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,23w,21n,"{'r': '19n', 's': '22w', 't': '23e'}",t,20n,"tensor([[-0.1370, -0.1472, -0.1437, -0.1337]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
344,21,-0.15,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,23e,21n,"{'s': '24e', 'l': '20n', 't': '23w'}",t,20n,,done,1
345,1,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",t,9w,"tensor([[-0.0561, -0.0598, -0.0558, -0.0554]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,2,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[-0.0561, -0.0520, -0.0423, -0.0528]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,3,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,"tensor([[-0.0683, -0.0727, -0.0639, -0.0689]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,4,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[-0.0917, -0.0960, -0.0916, -0.0948]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,5,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,"tensor([[-0.0751, -0.0745, -0.0725, -0.0796]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,6,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",s,10e,"tensor([[-0.0989, -0.0954, -0.0976, -0.1009]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,7,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,8w,"tensor([[-0.0827, -0.0745, -0.0839, -0.0818]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,8,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",s,10e,"tensor([[-0.1087, -0.0977, -0.1107, -0.1022]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,9,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",s,8w,"tensor([[-0.0941, -0.0838, -0.0937, -0.0866]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,10,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",t,9w,"tensor([[-0.1158, -0.1136, -0.1146, -0.1116]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,11,0.025,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9e,21n,"{'r': '13s', 's': '10e', 'l': '6n', 't': '9w'}",l,12s,"tensor([[-0.1018, -0.1025, -0.0970, -0.1005]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
345,12,-0.02,<bound method Agent.get_epsilon of <sumo_mmrl.agent.agent.Agent object at 0x7f47da9dffd0>>,9w,21n,"{'r': '5n', 's': '8w', 'l': '12s', 't': '9e'}",l,6n,"tensor([[-0.1191, -0.1261, -0.1151, -0.1228]], device='cuda:0',
       grad_fn=<AddmmBackward0>)",pickup,0
